Country,ISO,State,City,Label
USA,USA,Oklahoma,Oklahoma,210
USA,USA,Oklahoma,Stephens,210
USA,USA,Oklahoma,Okfuskee,210
USA,USA,Oklahoma,Logan,210
USA,USA,Oklahoma,Lincoln,210
USA,USA,Oklahoma,McIntosh,210
USA,USA,Oklahoma,Murray,210
USA,USA,Oklahoma,Caddo,210
USA,USA,Oklahoma,Haskell,210
USA,USA,Oklahoma,Love,210
USA,USA,Oklahoma,Hughes,210
USA,USA,Oklahoma,Atoka,210
USA,USA,Oklahoma,Payne,210
USA,USA,Oklahoma,Sequoyah,210
USA,USA,Oklahoma,Cherokee,210
USA,USA,Oklahoma,Comanche,210
USA,USA,Oklahoma,Cotton,210
USA,USA,Oklahoma,Jefferson,210
USA,USA,Oklahoma,Choctaw,210
USA,USA,Oregon,Wheeler ,210
USA,USA,Oregon,Baker,210
USA,USA,Oregon,Deschutes,210
USA,USA,Oregon,Sherman,210
USA,USA,Oregon,Crook,210
USA,USA,Oregon,Douglas,210
USA,USA,Oregon,Linn,210
USA,USA,Oregon,Jefferson,210
USA,USA,Oregon,Morrow,210
USA,USA,Oregon,Klamath,210
USA,USA,Oregon,Lincoln,210
USA,USA,Oregon,Polk,210
USA,USA,Oregon,Hood River,210
USA,USA,Oregon,Wallowa,210
USA,USA,Oregon,Columbia,210
USA,USA,Oregon,Coos,210
USA,USA,Oregon,Union,210
USA,USA,Oregon,Lake,210
USA,USA,Oregon,Jackson,210
USA,USA,Oregon,Marion,210
USA,USA,Oregon,Josephine,210
USA,USA,Oregon,Yamhill,210
USA,USA,Oregon,Clackamas,210
USA,USA,Oregon,Grant,210
USA,USA,Oregon,Lane,210
USA,USA,Oregon,Harney,210
USA,USA,Oregon,Umatilla,210
USA,USA,Oregon,Curry,210
USA,USA,Oregon,Malheur,210
USA,USA,Oregon,Clatsop,210
USA,USA,Oregon,Wasco,210
USA,USA,Oregon,Multnomah,210
USA,USA,Oregon,Washington,210
USA,USA,Oregon,Tillamook,210
USA,USA,Oregon,Benton,210
USA,USA,Oregon,Gilliam,210
USA,USA,Pennsylvania,Venango,210
USA,USA,Pennsylvania,Crawford,210
USA,USA,Pennsylvania,Forest,210
USA,USA,Pennsylvania,Clarion,210
USA,USA,Pennsylvania,Lycoming,210
USA,USA,Pennsylvania,Blair,210
USA,USA,Pennsylvania,Warren,210
USA,USA,Pennsylvania,Erie,210
USA,USA,Pennsylvania,Tioga,210
USA,USA,Pennsylvania,Armstrong,210
USA,USA,Pennsylvania,Clinton,210
USA,USA,Pennsylvania,Fulton,210
USA,USA,Pennsylvania,Jefferson,210
USA,USA,Pennsylvania,Cameron,210
USA,USA,Pennsylvania,Lawrence,210
USA,USA,Pennsylvania,Susquehanna,210
USA,USA,Pennsylvania,Beaver,210
USA,USA,Pennsylvania,Bradford,210
USA,USA,Pennsylvania,Indiana,210
USA,USA,Pennsylvania,Schuylkill,210
USA,USA,Pennsylvania,Cambria,210
USA,USA,Pennsylvania,Mifflin,210
USA,USA,Pennsylvania,Somerset,210
USA,USA,Pennsylvania,Washington,210
USA,USA,Pennsylvania,Butler,210
USA,USA,Pennsylvania,Westmoreland,210
USA,USA,Pennsylvania,Fayette,210
USA,USA,Pennsylvania,Potter,210
USA,USA,Pennsylvania,Northumberland,210
USA,USA,Pennsylvania,Bedford,210
USA,USA,Pennsylvania,Mercer,210
USA,USA,Pennsylvania,Montour,210
USA,USA,Pennsylvania,Elk,210
USA,USA,Pennsylvania,Greene,210
USA,USA,Pennsylvania,Clearfield,210
USA,USA,Pennsylvania,Wyoming,210
USA,USA,Pennsylvania,Columbia,210
USA,USA,Pennsylvania,Wayne,210
USA,USA,Pennsylvania,Allegheny,210
USA,USA,Pennsylvania,York,210
USA,USA,Pennsylvania,Luzerne,210
USA,USA,Pennsylvania,Carbon,210
USA,USA,Pennsylvania,Lebanon,210
USA,USA,Pennsylvania,McKean,210
USA,USA,Pennsylvania,Snyder,210
USA,USA,Pennsylvania,Juniata,210
USA,USA,Pennsylvania,Monroe,210
USA,USA,Pennsylvania,Berks,210
USA,USA,Pennsylvania,Perry,210
USA,USA,Pennsylvania,Northampton,210
USA,USA,Pennsylvania,Franklin,210
USA,USA,Pennsylvania,Huntingdon,210
USA,USA,Pennsylvania,Lehigh,210
USA,USA,Pennsylvania,Centre,210
USA,USA,Pennsylvania,Lackawanna,210
USA,USA,Pennsylvania,Union,210
USA,USA,Pennsylvania,Cumberland,210
USA,USA,Pennsylvania,Pike,210
USA,USA,Pennsylvania,Sullivan,210
USA,USA,Pennsylvania,Lancaster,210
USA,USA,Pennsylvania,Dauphin,210
USA,USA,Pennsylvania,Adams,210
USA,USA,Pennsylvania,Bucks,210
USA,USA,Pennsylvania,Chester,210
USA,USA,Pennsylvania,Montgomery,210
USA,USA,Pennsylvania,Delaware,210
USA,USA,Pennsylvania,Philadelphia,210
USA,USA,Puerto Rico,Vieques ,210
USA,USA,Puerto Rico,Cataño,210
USA,USA,Puerto Rico,Guayama,210
USA,USA,Puerto Rico,Gurabo,210
USA,USA,Puerto Rico,Río Grande,210
USA,USA,Puerto Rico,Caguas,210
USA,USA,Puerto Rico,Juncos,210
USA,USA,Puerto Rico,Naranjito,210
USA,USA,Puerto Rico,San Lorenzo,210
USA,USA,Puerto Rico,Canóvanas,210
USA,USA,Puerto Rico,Mayagüez,210
USA,USA,Puerto Rico,Villalba,210
USA,USA,Puerto Rico,Toa Alta,210
USA,USA,Puerto Rico,Comerío,210
USA,USA,Puerto Rico,San Juan,210
USA,USA,Puerto Rico,Coamo,210
USA,USA,Puerto Rico,Fajardo,210
USA,USA,Puerto Rico,San Sebastián,210
USA,USA,Puerto Rico,Barceloneta,210
USA,USA,Puerto Rico,Ceiba,210
USA,USA,Puerto Rico,Ponce,210
USA,USA,Puerto Rico,Cidra,210
USA,USA,Puerto Rico,Barranquitas,210
USA,USA,Puerto Rico,Carolina,210
USA,USA,Puerto Rico,Humacao,210
USA,USA,Puerto Rico,Aguadilla,210
USA,USA,Puerto Rico,Naguabo,210
USA,USA,Puerto Rico,Arroyo,210
USA,USA,Puerto Rico,Adjuntas,210
USA,USA,Puerto Rico,Guánica,210
USA,USA,Puerto Rico,Salinas,210
USA,USA,Puerto Rico,Rincón,210
USA,USA,Puerto Rico,Aguada,210
USA,USA,Puerto Rico,Yauco,210
USA,USA,Puerto Rico,Peñuelas,210
USA,USA,Puerto Rico,Maunabo,210
USA,USA,Puerto Rico,Sabana Grande,210
USA,USA,Puerto Rico,Guaynabo,210
USA,USA,Puerto Rico,Santa Isabel,210
USA,USA,Puerto Rico,Cayey,210
USA,USA,Puerto Rico,Corozal,210
USA,USA,Puerto Rico,Orocovis,210
USA,USA,Puerto Rico,Moca,210
USA,USA,Puerto Rico,Patillas,210
USA,USA,Puerto Rico,Bayamón,210
USA,USA,Puerto Rico,Toa Baja,210
USA,USA,Puerto Rico,Vega Alta,210
USA,USA,Puerto Rico,Guayanilla,210
USA,USA,Puerto Rico,Manatí,210
USA,USA,Puerto Rico,Vega Baja,210
USA,USA,Puerto Rico,Las Piedras,210
USA,USA,Puerto Rico,Hormigueros,210
USA,USA,Puerto Rico,Morovis,210
USA,USA,Puerto Rico,Loíza,210
USA,USA,Puerto Rico,Yabucoa,210
USA,USA,Puerto Rico,Lares,210
USA,USA,Puerto Rico,Juana Díaz,210
USA,USA,Puerto Rico,Dorado,210
USA,USA,Puerto Rico,Aibonito,210
USA,USA,Puerto Rico,Hatillo,210
USA,USA,Puerto Rico,Añasco,210
USA,USA,Puerto Rico,Cabo Rojo,210
USA,USA,Puerto Rico,Ciales,210
USA,USA,Puerto Rico,Trujillo Alto,210
USA,USA,Puerto Rico,Lajas,210
USA,USA,Puerto Rico,Camuy,210
USA,USA,Puerto Rico,Aguas Buenas,210
USA,USA,Puerto Rico,Isabela,210
USA,USA,Puerto Rico,Arecibo,210
USA,USA,Puerto Rico,Jayuya,210
USA,USA,Puerto Rico,Utuado,210
USA,USA,Puerto Rico,Culebra,210
USA,USA,Puerto Rico,Florida,210
USA,USA,Puerto Rico,Las Marías,210
USA,USA,Puerto Rico,Luquillo,210
USA,USA,Puerto Rico,Maricao,210
USA,USA,Puerto Rico,Quebradillas,210
USA,USA,Puerto Rico,San Germán,210
USA,USA,Rhode Island,Kent,210
USA,USA,Rhode Island,Bristol,210
USA,USA,Rhode Island,Providence,210
USA,USA,Rhode Island,Washington,210
USA,USA,Rhode Island,Newport,210
USA,USA,South Carolina,McCormick,210
USA,USA,South Carolina,Lee,210
USA,USA,South Carolina,Greenwood,210
USA,USA,South Carolina,Union,210
USA,USA,South Carolina,Oconee,210
USA,USA,South Carolina,Sumter,210
USA,USA,South Carolina,Lancaster,210
USA,USA,South Carolina,Newberry,210
USA,USA,South Carolina,Abbeville,210
USA,USA,South Carolina,Pickens,210
USA,USA,South Carolina,Anderson,210
USA,USA,South Carolina,York,210
USA,USA,South Carolina,Hampton,210
USA,USA,South Carolina,Greenville,210
USA,USA,South Carolina,Darlington,210
USA,USA,South Carolina,Colleton,210
USA,USA,South Carolina,Chester,210
USA,USA,South Carolina,Chesterfield,210
USA,USA,South Carolina,Kershaw,210
USA,USA,South Carolina,Florence,210
USA,USA,South Carolina,Spartanburg,210
USA,USA,South Carolina,Barnwell,210
USA,USA,South Carolina,Lexington,210
USA,USA,South Carolina,Horry,210
USA,USA,South Carolina,Aiken,210
USA,USA,South Carolina,Cherokee,210
USA,USA,South Carolina,Charleston,210
USA,USA,South Carolina,Saluda,210
USA,USA,South Carolina,Georgetown,210
USA,USA,South Carolina,Richland,210
USA,USA,South Carolina,Dorchester,210
USA,USA,South Carolina,Clarendon,210
USA,USA,South Carolina,Marlboro,210
USA,USA,South Carolina,Jasper,210
USA,USA,South Carolina,Laurens,210
USA,USA,South Carolina,Orangeburg,210
USA,USA,South Carolina,Edgefield,210
USA,USA,South Carolina,Berkeley,210
USA,USA,South Carolina,Beaufort,210
USA,USA,South Carolina,Allendale,210
USA,USA,South Carolina,Fairfield,210
USA,USA,South Carolina,Dillon,210
USA,USA,South Carolina,Marion,210
USA,USA,South Carolina,Calhoun,210
USA,USA,South Carolina,Bamberg,210
USA,USA,South Carolina,Williamsburg,210
USA,USA,South Dakota,Dewey,210
USA,USA,South Dakota,Potter,210
USA,USA,South Dakota,Sully,210
USA,USA,South Dakota,Lyman,210
USA,USA,South Dakota,Perkins,210
USA,USA,South Dakota,Hutchinson,210
USA,USA,South Dakota,Charles Mix,210
USA,USA,South Dakota,Fall River,210
USA,USA,South Dakota,Douglas,210
USA,USA,South Dakota,McCook,210
USA,USA,South Dakota,Todd,210
USA,USA,South Dakota,Moody,210
USA,USA,South Dakota,Hughes,210
USA,USA,South Dakota,Davison,210
USA,USA,South Dakota,Faulk,210
USA,USA,South Dakota,Brule,210
USA,USA,South Dakota,Brown,210
USA,USA,South Dakota,Deuel,210
USA,USA,South Dakota,Union,210
USA,USA,South Dakota,Hyde,210
USA,USA,South Dakota,Mellette,210
USA,USA,South Dakota,Stanley,210
USA,USA,South Dakota,Butte,210
USA,USA,South Dakota,Ziebach,210
USA,USA,South Dakota,Gregory,210
USA,USA,South Dakota,Pennington,210
USA,USA,South Dakota,Yankton,210
USA,USA,South Dakota,Grant,210
USA,USA,South Dakota,Codington,210
USA,USA,South Dakota,Tripp,210
USA,USA,South Dakota,Bon Homme,210
USA,USA,South Dakota,Edmunds,210
USA,USA,South Dakota,Lawrence,210
USA,USA,South Dakota,Minnehaha,210
USA,USA,South Dakota,Kingsbury,210
USA,USA,South Dakota,Beadle,210
USA,USA,South Dakota,Lincoln,210
USA,USA,South Dakota,Clark,210
USA,USA,South Dakota,Sanborn,210
USA,USA,South Dakota,Hanson,210
USA,USA,South Dakota,Turner,210
USA,USA,South Dakota,Jerauld,210
USA,USA,South Dakota,Roberts,210
USA,USA,South Dakota,Meade,210
USA,USA,South Dakota,Clay,210
USA,USA,South Dakota,Custer,210
USA,USA,South Dakota,Hamlin,210
USA,USA,South Dakota,Campbell,210
USA,USA,South Dakota,McPherson,210
USA,USA,South Dakota,Haakon,210
USA,USA,South Dakota,Marshall,210
USA,USA,South Dakota,Brookings,210
USA,USA,South Dakota,Miner,210
USA,USA,South Dakota,Day,210
USA,USA,South Dakota,Walworth,210
USA,USA,South Dakota,Lake,210
USA,USA,South Dakota,Jackson,210
USA,USA,South Dakota,Aurora,210
USA,USA,South Dakota,Buffalo,210
USA,USA,South Dakota,Bennett,210
USA,USA,South Dakota,Corson,210
USA,USA,South Dakota,Hand,210
USA,USA,South Dakota,Spink,210
USA,USA,South Dakota,Harding,210
USA,USA,South Dakota,Oglala Lakota,210
USA,USA,South Dakota,Jones,210
USA,USA,Tennessee,Johnson,210
USA,USA,Tennessee,Scott,210
USA,USA,Tennessee,Pickett,210
USA,USA,Tennessee,Washington,210
USA,USA,Tennessee,Benton,210
USA,USA,Tennessee,Sullivan,210
USA,USA,Tennessee,Hawkins,210
USA,USA,Tennessee,Greene,210
USA,USA,Tennessee,Haywood,210
USA,USA,Tennessee,Bedford,210
USA,USA,Tennessee,McNairy,210
USA,USA,Tennessee,Obion,210
USA,USA,Tennessee,Van Buren,210
USA,USA,Tennessee,Moore,210
USA,USA,Tennessee,Grainger,210
USA,USA,Tennessee,Sequatchie,210
USA,USA,Tennessee,Carter,210
USA,USA,Tennessee,Cumberland,210
USA,USA,Tennessee,Morgan,210
USA,USA,Tennessee,Roane,210
USA,USA,Tennessee,Campbell,210
USA,USA,Tennessee,Bledsoe,210
USA,USA,Tennessee,Rutherford,210
USA,USA,Tennessee,Tipton,210
USA,USA,Tennessee,Dickson,210
USA,USA,Tennessee,Union,210
USA,USA,Tennessee,Hickman,210
USA,USA,Tennessee,Henderson,210
USA,USA,Tennessee,Trousdale,210
USA,USA,Tennessee,Williamson,210
USA,USA,Tennessee,Anderson,210
USA,USA,Tennessee,Stewart,210
USA,USA,Tennessee,Humphreys,210
USA,USA,Tennessee,Blount,210
USA,USA,Tennessee,Coffee,210
USA,USA,Tennessee,Macon,210
USA,USA,Tennessee,Smith,210
USA,USA,Tennessee,Hardin,210
USA,USA,Tennessee,Madison,210
USA,USA,Tennessee,Fayette,210
USA,USA,Tennessee,Monroe,210
USA,USA,Tennessee,Hamblen,210
USA,USA,Tennessee,Unicoi,210
USA,USA,Tennessee,Cocke,210
USA,USA,Tennessee,Warren,210
USA,USA,Tennessee,Sevier,210
USA,USA,Tennessee,Lawrence,210
USA,USA,Tennessee,Wayne,210
USA,USA,Tennessee,Fentress,210
USA,USA,Tennessee,DeKalb,210
USA,USA,Tennessee,White,210
USA,USA,Tennessee,Maury,210
USA,USA,Tennessee,Franklin,210
USA,USA,Tennessee,Jefferson,210
USA,USA,Tennessee,Wilson,210
USA,USA,Tennessee,Knox,210
USA,USA,Tennessee,Houston,210
USA,USA,Tennessee,Davidson,210
USA,USA,Tennessee,Cannon,210
USA,USA,Tennessee,Giles,210
USA,USA,Tennessee,Weakley,210
USA,USA,Tennessee,Hancock,210
USA,USA,Tennessee,Cheatham,210
USA,USA,Tennessee,Loudon,210
USA,USA,Tennessee,Claiborne,210
USA,USA,Tennessee,Sumner,210
USA,USA,Tennessee,Rhea,210
USA,USA,Tennessee,Bradley,210
USA,USA,Tennessee,Putnam,210
USA,USA,Tennessee,Carroll,210
USA,USA,Tennessee,Chester,210
USA,USA,Tennessee,Grundy,210
USA,USA,Tennessee,Hamilton,210
USA,USA,Tennessee,Polk,210
USA,USA,Tennessee,Shelby,210
USA,USA,Tennessee,Overton,210
USA,USA,Tennessee,Lincoln,210
USA,USA,Tennessee,Marshall,210
USA,USA,Tennessee,Robertson,210
USA,USA,Tennessee,Crockett,210
USA,USA,Tennessee,McMinn,210
USA,USA,Tennessee,Meigs,210
USA,USA,Tennessee,Marion,210
USA,USA,Tennessee,Decatur,210
USA,USA,Tennessee,Montgomery,210
USA,USA,Tennessee,Clay,210
USA,USA,Tennessee,Henry,210
USA,USA,Tennessee,Gibson,210
USA,USA,Tennessee,Lauderdale,210
USA,USA,Tennessee,Perry,210
USA,USA,Tennessee,Jackson,210
USA,USA,Tennessee,Lewis,210
USA,USA,Tennessee,Lake,210
USA,USA,Tennessee,Hardeman,210
USA,USA,Tennessee,Dyer,210
USA,USA,Texas,La Salle,210
USA,USA,Texas,Scurry,210
USA,USA,Texas,Gray,210
USA,USA,Texas,Real,210
USA,USA,Texas,Carson,210
USA,USA,Texas,Randall,210
USA,USA,Texas,El Paso,210
USA,USA,Texas,Kerr,210
USA,USA,Texas,DeWitt,210
USA,USA,Texas,King,210
USA,USA,Texas,Roberts,210
USA,USA,Texas,Terry,210
USA,USA,Texas,Hutchinson,210
USA,USA,Texas,Potter,210
USA,USA,Texas,Hall,210
USA,USA,Texas,Briscoe,210
USA,USA,Texas,Moore,210
USA,USA,Texas,Donley,210
USA,USA,Texas,Floyd,210
USA,USA,Texas,Karnes,210
USA,USA,Texas,Frio,210
USA,USA,Texas,Cochran,210
USA,USA,Texas,Wheeler,210
USA,USA,Texas,Dallam,210
USA,USA,Texas,Collingsworth,210
USA,USA,Texas,Lipscomb,210
USA,USA,Texas,Baylor,210
USA,USA,Texas,Gillespie,210
USA,USA,Texas,Deaf Smith,210
USA,USA,Texas,Hartley,210
USA,USA,Texas,Sherman,210
USA,USA,Texas,Jack,210
USA,USA,Texas,Castro,210
USA,USA,Texas,Culberson,210
USA,USA,Texas,Lubbock,210
USA,USA,Texas,Comanche,210
USA,USA,Texas,Bandera,210
USA,USA,Texas,Winkler,210
USA,USA,Texas,Yoakum,210
USA,USA,Texas,Dimmit,210
USA,USA,Texas,Motley,210
USA,USA,Texas,Fisher,210
USA,USA,Texas,Zavala,210
USA,USA,Texas,Wilson,210
USA,USA,Texas,Armstrong,210
USA,USA,Texas,Lynn,210
USA,USA,Texas,Guadalupe,210
USA,USA,Texas,Atascosa,210
USA,USA,Texas,Maverick,210
USA,USA,Texas,Willacy,210
USA,USA,Texas,Edwards,210
USA,USA,Texas,Kendall,210
USA,USA,Texas,Crosby,210
USA,USA,Texas,Hemphill,210
USA,USA,Texas,Taylor,210
USA,USA,Texas,Kinney,210
USA,USA,Texas,Mitchell,210
USA,USA,Texas,Hockley,210
USA,USA,Texas,Madison,210
USA,USA,Texas,Comal,210
USA,USA,Texas,Medina,210
USA,USA,Texas,Parmer,210
USA,USA,Texas,Grimes,210
USA,USA,Texas,Ward,210
USA,USA,Texas,Throckmorton,210
USA,USA,Texas,Duval,210
USA,USA,Texas,Garza,210
USA,USA,Texas,Lampasas,210
USA,USA,Texas,Sutton,210
USA,USA,Texas,Hale,210
USA,USA,Texas,Oldham,210
USA,USA,Texas,Concho,210
USA,USA,Texas,Blanco,210
USA,USA,Texas,Caldwell,210
USA,USA,Texas,Hays,210
USA,USA,Texas,Delta,210
USA,USA,Texas,Reeves,210
USA,USA,Texas,Uvalde,210
USA,USA,Texas,Ector,210
USA,USA,Texas,Martin,210
USA,USA,Texas,Lavaca,210
USA,USA,Texas,Brown,210
USA,USA,Texas,Tarrant,210
USA,USA,Texas,Llano,210
USA,USA,Texas,Childress,210
USA,USA,Texas,Clay,210
USA,USA,Texas,Montgomery,210
USA,USA,Texas,Wood,210
USA,USA,Texas,Dallas,210
USA,USA,Texas,Gonzales,210
USA,USA,Texas,Dickens,210
USA,USA,Texas,Starr,210
USA,USA,Texas,Nolan,210
USA,USA,Texas,Walker,210
USA,USA,Texas,Pecos,210
USA,USA,Texas,Williamson,210
USA,USA,Texas,Denton,210
USA,USA,Texas,Crane,210
USA,USA,Texas,Stephens,210
USA,USA,Texas,Irion,210
USA,USA,Texas,Knox,210
USA,USA,Texas,Archer,210
USA,USA,Texas,Ochiltree,210
USA,USA,Texas,Midland,210
USA,USA,Texas,San Patricio,210
USA,USA,Texas,Dawson,210
USA,USA,Texas,Van Zandt,210
USA,USA,Texas,Galveston,210
USA,USA,Texas,Tom Green,210
USA,USA,Texas,Orange,210
USA,USA,Texas,Navarro,210
USA,USA,Texas,Collin,210
USA,USA,Texas,Hansford,210
USA,USA,Texas,Stonewall,210
USA,USA,Texas,Burleson,210
USA,USA,Texas,Glasscock,210
USA,USA,Texas,Haskell,210
USA,USA,Texas,Burnet,210
USA,USA,Texas,McLennan,210
USA,USA,Texas,Anderson,210
USA,USA,Texas,Brazoria,210
USA,USA,Texas,Austin,210
USA,USA,Texas,Henderson,210
USA,USA,Texas,San Saba,210
USA,USA,Texas,Hardin,210
USA,USA,Texas,Leon,210
USA,USA,Texas,Callahan,210
USA,USA,Texas,Bastrop,210
USA,USA,Texas,Refugio,210
USA,USA,Texas,Cherokee,210
USA,USA,Texas,Fort Bend,210
USA,USA,Texas,Hamilton,210
USA,USA,Texas,Brazos,210
USA,USA,Texas,Bexar,210
USA,USA,Texas,Mills,210
USA,USA,Texas,Washington,210
USA,USA,Texas,Cameron,210
USA,USA,Texas,Crockett,210
USA,USA,Texas,Jim Wells,210
USA,USA,Texas,Wise,210
USA,USA,Texas,Franklin,210
USA,USA,Texas,Lamar,210
USA,USA,Texas,Liberty,210
USA,USA,Texas,Upton,210
USA,USA,Texas,Bailey,210
USA,USA,Texas,Bell,210
USA,USA,Texas,Nueces,210
USA,USA,Texas,Lamb,210
USA,USA,Texas,Smith,210
USA,USA,Texas,Titus,210
USA,USA,Texas,Travis,210
USA,USA,Texas,Matagorda,210
USA,USA,Texas,Swisher,210
USA,USA,Texas,Wichita,210
USA,USA,Texas,Coleman,210
USA,USA,Texas,Parker,210
USA,USA,Texas,Kleberg,210
USA,USA,Texas,Coryell,210
USA,USA,Texas,Harris,210
USA,USA,Texas,Jim Hogg,210
USA,USA,Texas,Montague,210
USA,USA,Texas,Hill,210
USA,USA,Texas,Johnson,210
USA,USA,Texas,Milam,210
USA,USA,Texas,Hidalgo,210
USA,USA,Texas,Menard,210
USA,USA,Texas,Schleicher,210
USA,USA,Texas,Jasper,210
USA,USA,Texas,Hopkins,210
USA,USA,Texas,Bee,210
USA,USA,Texas,Red River,210
USA,USA,Texas,Brooks,210
USA,USA,Texas,Erath,210
USA,USA,Texas,Tyler,210
USA,USA,Texas,Palo Pinto,210
USA,USA,Texas,Lee,210
USA,USA,Texas,Hood,210
USA,USA,Texas,Jefferson,210
USA,USA,Texas,Bowie,210
USA,USA,Texas,Eastland,210
USA,USA,Texas,Webb,210
USA,USA,Texas,Coke,210
USA,USA,Texas,Cass,210
USA,USA,Texas,Waller,210
USA,USA,Texas,Fayette,210
USA,USA,Texas,Fannin,210
USA,USA,Texas,Grayson,210
USA,USA,Texas,Zapata,210
USA,USA,Texas,Wilbarger,210
USA,USA,Texas,Bosque,210
USA,USA,Texas,Camp,210
USA,USA,Texas,Young,210
USA,USA,Texas,Hunt,210
USA,USA,Texas,Kaufman,210
USA,USA,Texas,Morris,210
USA,USA,Texas,Shackelford,210
USA,USA,Texas,Freestone,210
USA,USA,Texas,Aransas,210
USA,USA,Texas,Gregg,210
USA,USA,Texas,Trinity,210
USA,USA,Texas,Ellis,210
USA,USA,Texas,Rockwall,210
USA,USA,Texas,Reagan,210
USA,USA,Texas,Wharton,210
USA,USA,Texas,Nacogdoches,210
USA,USA,Texas,Somervell,210
USA,USA,Texas,Howard,210
USA,USA,Texas,Panola,210
USA,USA,Texas,Shelby,210
USA,USA,Texas,Angelina,210
USA,USA,Texas,Colorado,210
USA,USA,Texas,Runnels,210
USA,USA,Texas,Gaines,210
USA,USA,Texas,Limestone,210
USA,USA,Texas,San Jacinto,210
USA,USA,Texas,Houston,210
USA,USA,Texas,Rusk,210
USA,USA,Texas,Brewster,210
USA,USA,Texas,Jones,210
USA,USA,Texas,Harrison,210
USA,USA,Texas,Polk,210
USA,USA,Texas,McCulloch,210
USA,USA,Texas,Upshur,210
USA,USA,Texas,San Augustine,210
USA,USA,Texas,Marion,210
USA,USA,Texas,Sabine,210
USA,USA,Texas,Victoria,210
USA,USA,Texas,Cooke,210
USA,USA,Texas,Rains,210
USA,USA,Texas,Newton,210
USA,USA,Texas,Robertson,210
USA,USA,Texas,Falls,210
USA,USA,Texas,Andrews,210
USA,USA,Texas,Borden,210
USA,USA,Texas,Calhoun,210
USA,USA,Texas,Chambers,210
USA,USA,Texas,Cottle,210
USA,USA,Texas,Foard,210
USA,USA,Texas,Goliad,210
USA,USA,Texas,Hardeman,210
USA,USA,Texas,Hudspeth,210
USA,USA,Texas,Jackson,210
USA,USA,Texas,Jeff Davis,210
USA,USA,Texas,Kenedy,210
USA,USA,Texas,Kent,210
USA,USA,Texas,Kimble,210
USA,USA,Texas,Live Oak,210
USA,USA,Texas,Loving,210
USA,USA,Texas,Mason,210
USA,USA,Texas,McMullen,210
USA,USA,Texas,Presidio,210
USA,USA,Texas,Sterling,210
USA,USA,Texas,Terrell,210
USA,USA,Texas,Val Verde,210